rownum,userId,movieId,rating,timestamp
952,7,5218,3.5,1106712866
953,7,5349,3.5,1106636606
954,7,5378,0.5,1106635735
955,7,5445,4.0,1106636707
956,7,5459,3.0,1106712820
957,7,5464,3.0,1106636612
958,7,5502,1.5,1106635745
959,7,5618,5.0,1106713586
960,7,5816,4.5,1106635705
961,7,5952,4.5,1106636527
962,7,5989,4.0,1106636600
963,7,5991,4.5,1106712818
964,7,6333,4.0,1106636516
965,7,6365,4.0,1106712831
966,7,6534,0.5,1157949714
967,7,6539,4.5,1106636584
968,7,6863,4.5,1106712827
969,7,6934,2.0,1106712812
970,7,7143,4.5,1106636579
971,7,7153,4.0,1106636520
972,7,7155,3.0,1173051472
973,7,7445,4.0,1107473963
974,7,8207,4.5,1106713442
975,7,8360,3.5,1106636782
976,7,8368,2.5,1106636592
977,7,8373,2.0,1108602792
978,7,8528,4.5,1106636844
979,7,8636,4.5,1106636511
980,7,8665,3.5,1108602755
981,7,8666,1.0,1106779625
982,7,8783,1.0,1161738306
983,7,8798,4.5,1106636602
984,7,8808,1.5,1109746594
985,7,8865,1.0,1106713549
986,7,8870,3.5,1118025961
987,7,8907,1.0,1110757877
988,7,8908,4.5,1122333561
989,7,8949,4.0,1110757890
990,7,8957,4.0,1106636098
991,7,8958,3.5,1110173697
992,7,8961,4.0,1106636064
993,7,8965,1.0,1106636095
994,7,8970,2.5,1106636069
995,7,8972,2.5,1111552650
996,7,8984,4.0,1106636101
997,7,27741,3.0,1107474020
998,7,30812,3.5,1113353083
999,7,30816,2.0,1107127004
